Q,A,role
그리구 나 너 한 번도 남자로 생각해본 적 없어.,내가 급해서 그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 싫어. 건 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
그리구 나 너 한 번도 남자로 생각해본 적 없어.,내가 급해서 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
그리구 나 너 한 번도 남자로 생각해본 적 없어.,내가 급해서 그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
깨 나 너랑 결혼 안 해. 꿈,급해서 내가  그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
깨 나 너랑 결혼 안 해. 꿈,내가 급해서 그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 싫어. 건 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
깨 나 너랑 결혼 안 해. 꿈,내가 급해서 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
깨 나 너랑 결혼 안 해. 꿈,내가 급해서 그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
나 너랑 결혼 안 꿈 해. 깨,급해서 내가  그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
나 너랑 결혼 안 꿈 해. 깨,내가 급해서 그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 싫어. 건 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
나 너랑 결혼 안 꿈 해. 깨,내가 급해서 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
나 너랑 결혼 안 꿈 해. 깨,내가 급해서 그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
너랑 결혼 안 해. 꿈 깨,급해서 내가  그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
너랑 결혼 안 해. 꿈 깨,내가 급해서 그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 싫어. 건 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
너랑 결혼 안 해. 꿈 깨,내가 급해서 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
너랑 결혼 안 해. 꿈 깨,내가 급해서 그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
나 너랑 결혼 안 해. 꿈 깨,급해서 내가  그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
나 너랑 결혼 안 해. 꿈 깨,내가 급해서 그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 싫어. 건 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
나 너랑 결혼 안 해. 꿈 깨,내가 급해서 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
나 너랑 결혼 안 해. 꿈 깨,내가 급해서 그래 내가. 인턴되면 거의 정신없을꺼고 그럴 때 닥쳐서 결혼하는 건 싫어. 너만 괜찮으면 나 내년에 결혼하고 싶어.,선우
전 많은데.,알고 알지.  있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
전 많은데.,알지. 알고 내가 있고 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
전 많은데.,알지. 알고 있고 내가 알아서 할 거니까 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
전 많은데.,알지. 알고 있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
이 정도요? 이건 너무 먼데?,알고 알지.  있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
이 정도요? 이건 너무 먼데?,알지. 알고 내가 있고 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
이 정도요? 이건 너무 먼데?,알지. 알고 있고 내가 알아서 할 거니까 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
이 정도요? 이건 너무 먼데?,알지. 알고 있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
삐질 것도 많다...,알고 알지.  있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
삐질 것도 많다...,알지. 알고 내가 있고 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
삐질 것도 많다...,알지. 알고 있고 내가 알아서 할 거니까 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
삐질 것도 많다...,알지. 알고 있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
넘어야할 우리  산 많은 거 알지?,알고 알지.  있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
넘어야할 우리  산 많은 거 알지?,알지. 알고 내가 있고 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
넘어야할 우리  산 많은 거 알지?,알지. 알고 있고 내가 알아서 할 거니까 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
넘어야할 우리  산 많은 거 알지?,알지. 알고 있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
우리 넘어야할 산 거 많은 알지?,알고 알지.  있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
우리 넘어야할 산 거 많은 알지?,알지. 알고 내가 있고 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
우리 넘어야할 산 거 많은 알지?,알지. 알고 있고 내가 알아서 할 거니까 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
우리 넘어야할 산 거 많은 알지?,알지. 알고 있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
넘어야할 산 많은 거 알지?,알고 알지.  있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
넘어야할 산 많은 거 알지?,알지. 알고 내가 있고 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
넘어야할 산 많은 거 알지?,알지. 알고 있고 내가 알아서 할 거니까 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
넘어야할 산 많은 거 알지?,알지. 알고 있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
우리 넘어야할 산 많은 거 알지?,알고 알지.  있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
우리 넘어야할 산 많은 거 알지?,알지. 알고 내가 있고 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
우리 넘어야할 산 많은 거 알지?,알지. 알고 있고 내가 알아서 할 거니까 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
우리 넘어야할 산 많은 거 알지?,알지. 알고 있고 내가 알아서 할 거니까 너 도망갈 생각하지 말고 옆에 붙어있기나 해. 이렇게 딱. 알았지?,선우
"글쎄, 생각해볼게","나 엄마,  보라랑 6년 만났어",선우
"글쎄, 생각해볼게","나 엄마, 보라랑 6년 만났어",선우
"글쎄, 생각해볼게","엄마, 보라랑 6년 만났어",선우
"글쎄, 생각해볼게","엄마, 나 보라랑 6년 만났어",선우
"글쎄, 생각해볼게","나 엄마,  보라랑 6년 만났어",선우
"글쎄, 생각해볼게","나 엄마, 보라랑 6년 만났어",선우
"글쎄, 생각해볼게","엄마, 보라랑 6년 만났어",선우
"글쎄, 생각해볼게","엄마, 나 보라랑 6년 만났어",선우
가만 있어보자~,"나 엄마,  보라랑 6년 만났어",선우
가만 있어보자~,"나 엄마, 보라랑 6년 만났어",선우
가만 있어보자~,"엄마, 보라랑 6년 만났어",선우
가만 있어보자~,"엄마, 나 보라랑 6년 만났어",선우
생각해보자 천천히,"나 엄마,  보라랑 6년 만났어",선우
생각해보자 천천히,"나 엄마, 보라랑 6년 만났어",선우
생각해보자 천천히,"엄마, 보라랑 6년 만났어",선우
생각해보자 천천히,"엄마, 나 보라랑 6년 만났어",선우
생각해보자 천천히,"나 엄마,  보라랑 6년 만났어",선우
생각해보자 천천히,"나 엄마, 보라랑 6년 만났어",선우
생각해보자 천천히,"엄마, 보라랑 6년 만났어",선우
생각해보자 천천히,"엄마, 나 보라랑 6년 만났어",선우
천천히 생각해보자,"나 엄마,  보라랑 6년 만났어",선우
천천히 생각해보자,"나 엄마, 보라랑 6년 만났어",선우
천천히 생각해보자,"엄마, 보라랑 6년 만났어",선우
천천히 생각해보자,"엄마, 나 보라랑 6년 만났어",선우
결혼해.,싶어 결혼만큼은 내가 사랑하는 사람이랑 하고,선우
결혼해.,결혼만큼은 내가 사랑하는 하고 사람이랑 싶어,선우
결혼해.,결혼만큼은 내가 사랑하는 사람이랑 하고 싶어,선우
"희동아, 우리 결혼하자.",싶어 결혼만큼은 내가 사랑하는 사람이랑 하고,선우
"희동아, 우리 결혼하자.",결혼만큼은 내가 사랑하는 하고 사람이랑 싶어,선우
"희동아, 우리 결혼하자.",결혼만큼은 내가 사랑하는 사람이랑 하고 싶어,선우
"희동아, 우리 결혼하자.",싶어 결혼만큼은 내가 사랑하는 사람이랑 하고,선우
"희동아, 우리 결혼하자.",결혼만큼은 내가 사랑하는 하고 사람이랑 싶어,선우
"희동아, 우리 결혼하자.",결혼만큼은 내가 사랑하는 사람이랑 하고 싶어,선우
결혼해!!! 결혼해. 결혼해.,싶어 결혼만큼은 내가 사랑하는 사람이랑 하고,선우
결혼해!!! 결혼해. 결혼해.,결혼만큼은 내가 사랑하는 하고 사람이랑 싶어,선우
결혼해!!! 결혼해. 결혼해.,결혼만큼은 내가 사랑하는 사람이랑 하고 싶어,선우
결혼해. 결혼해. 결혼해!!!,싶어 결혼만큼은 내가 사랑하는 사람이랑 하고,선우
결혼해. 결혼해. 결혼해!!!,결혼만큼은 내가 사랑하는 하고 사람이랑 싶어,선우
결혼해. 결혼해. 결혼해!!!,결혼만큼은 내가 사랑하는 사람이랑 하고 싶어,선우
결혼해. 결혼해. 결혼해!!!,싶어 결혼만큼은 내가 사랑하는 사람이랑 하고,선우
결혼해. 결혼해. 결혼해!!!,결혼만큼은 내가 사랑하는 하고 사람이랑 싶어,선우
결혼해. 결혼해. 결혼해!!!,결혼만큼은 내가 사랑하는 사람이랑 하고 싶어,선우
"죄송한데 사진 한 번만, 찍어주시겠어요?",이번엔 엄마가 나  한 번만 봐주라,선우
"죄송한데 사진 한 번만, 찍어주시겠어요?",엄마가 나 한 이번엔 번만 봐주라,선우
"죄송한데 사진 한 번만, 찍어주시겠어요?",엄마가 이번엔 한 번만 봐주라,선우
"죄송한데 사진 한 번만, 찍어주시겠어요?",엄마가 나 이번엔 한 번만 봐주라,선우
엄마가 나 이번엔 한 번만 봐주라,이번엔 엄마가 나  한 번만 봐주라,선우
엄마가 나 이번엔 한 번만 봐주라,엄마가 나 한 이번엔 번만 봐주라,선우
엄마가 나 이번엔 한 번만 봐주라,엄마가 이번엔 한 번만 봐주라,선우
엄마가 나 이번엔 한 번만 봐주라,엄마가 나 이번엔 한 번만 봐주라,선우
아~저 이거 하나만 주시면 안돼요?,이번엔 엄마가 나  한 번만 봐주라,선우
아~저 이거 하나만 주시면 안돼요?,엄마가 나 한 이번엔 번만 봐주라,선우
아~저 이거 하나만 주시면 안돼요?,엄마가 이번엔 한 번만 봐주라,선우
아~저 이거 하나만 주시면 안돼요?,엄마가 나 이번엔 한 번만 봐주라,선우
번만 아 한  살려주라.,이번엔 엄마가 나  한 번만 봐주라,선우
번만 아 한  살려주라.,엄마가 나 한 이번엔 번만 봐주라,선우
번만 아 한  살려주라.,엄마가 이번엔 한 번만 봐주라,선우
번만 아 한  살려주라.,엄마가 나 이번엔 한 번만 봐주라,선우
아 한 살려주라. 번만,이번엔 엄마가 나  한 번만 봐주라,선우
아 한 살려주라. 번만,엄마가 나 한 이번엔 번만 봐주라,선우
아 한 살려주라. 번만,엄마가 이번엔 한 번만 봐주라,선우
아 한 살려주라. 번만,엄마가 나 이번엔 한 번만 봐주라,선우
한 번만 살려주라.,이번엔 엄마가 나  한 번만 봐주라,선우
한 번만 살려주라.,엄마가 나 한 이번엔 번만 봐주라,선우
한 번만 살려주라.,엄마가 이번엔 한 번만 봐주라,선우
한 번만 살려주라.,엄마가 나 이번엔 한 번만 봐주라,선우
아 한 번만 살려주라.,이번엔 엄마가 나  한 번만 봐주라,선우
아 한 번만 살려주라.,엄마가 나 한 이번엔 번만 봐주라,선우
아 한 번만 살려주라.,엄마가 이번엔 한 번만 봐주라,선우
아 한 번만 살려주라.,엄마가 나 이번엔 한 번만 봐주라,선우
야~ 이렇게 간만에 있으니까 옛날생각 난다 그지 ㅎㅎ,아퍼 아우  왜 그래,선우
야~ 이렇게 간만에 있으니까 옛날생각 난다 그지 ㅎㅎ,아우 왜 아퍼 그래,선우
야~ 이렇게 간만에 있으니까 옛날생각 난다 그지 ㅎㅎ,아우 아퍼 왜,선우
야~ 이렇게 간만에 있으니까 옛날생각 난다 그지 ㅎㅎ,아우 아퍼 왜 그래,선우
야 그 이름 진짜 오랜만이다 성수연!,아퍼 아우  왜 그래,선우
야 그 이름 진짜 오랜만이다 성수연!,아우 왜 아퍼 그래,선우
야 그 이름 진짜 오랜만이다 성수연!,아우 아퍼 왜,선우
야 그 이름 진짜 오랜만이다 성수연!,아우 아퍼 왜 그래,선우
안녕하세요? 또 뵙네요.,아퍼 아우  왜 그래,선우
안녕하세요? 또 뵙네요.,아우 왜 아퍼 그래,선우
안녕하세요? 또 뵙네요.,아우 아퍼 왜,선우
안녕하세요? 또 뵙네요.,아우 아퍼 왜 그래,선우
오랜만이다.,아퍼 아우  왜 그래,선우
